Id,AccountId,City,State,Country,StageName,Applicant_Type__c,income_as_a_of_DP200_income__c,Deposit_spent_on_DOD__c,Monthly_ongoing_financial_commitments__c,DP_Primary_income_frequency__c,DP_enders_with_uncleared_dishonours_233__c,Primary_regular_benefit_frequency__c,Largest_income_source_day_of_week__c,Frequency_for_largest_income_source__c,Total_monthly_income_ongoin_Reg_231__c,DP_Dishonours_Across_Primary_Acct_244__c,DP_No_Direct_Debits_On_Primary_Acct_355__c,Amount_of_SACC_commitments_due__c,Largest_income_Src_Avg_freq__c,Largest_income_Src_last_payment_amt__c,agency_collection_providers__c,income_DP200_spend_on_high_risk_merch__c,most_recent_loan_has_no_repayments__c,Income_source_is_other_income_549__c,Summary_Income__c,Summary_Expenses__c,Rent_Mortgage__c,Loan_Amount__c,Total_Repayment_Amount__c,Total_Repayments__c,Term_in_Weeks__c,Payment_Frequency__c,Applicant_Age__c,Summary_Income_CV__c,Amount_Requested__c,Employment_Status__c,Dishonours_203__c,DP_Insolvency_Indicator__c,DP_Days_in_Overdrawn_For_Period__c,Dishonours_For_Last_30_Days_DP907__c,Salary_Gov_Allowances_all_types_2117__c,DP_Monthly_avg_of_SACC_repayments__c,DP_Avg_Monthly_Loan_Liability_269__c,Repayment_Amount__c,Opportunity_Origin__c,Current_Balance__c,Opp_Number__c,loan_dishonours__c,CloseDate,Bank_Report_Gov_Benefit__c,Purpose_of_Loan__c,Loan_apply_date,DE_Results,DP_Total_Monthly_Benefit_Income__c,Total_monthly_credits__c,Summary_Income_BS__c
0062x00000EDYfzAAH,0012x00000g9rs2AAA,Homebush West,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,17.28,80.06,2672.9599,2.0,0.0,4.0,2.0,2.0,6302.2188,25.0,69.0,0.0,1860.8571,1868.0,1.0,0.0,0.0,1.0,0.0,599.0,1640.0,3000,4013.5,18.0,36.0,Fortnightly,42.0,6654.55,3000.0,,25.0,0.0,0.989,5.0,1299.3466,2193.0,2935.1533,222.98,MoneySpot,0.0,5950768,9.0,19-07-2023,False,Travel Expenses,2023-07-19,Orange,1299.0,7515.0,6654.55
0062x00000ECbQxAAL,0012x00000flyPeAAI,Kangaroo Point,QLD,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,82.33,2010.9482,1.0,2.0,0.0,2.0,1.0,8478.7028,31.0,98.0,0.0,1749.4407,1597.67,0.0,4.93,0.0,0.0,8666.67,400.0,800.0,3000,3663.37,16.0,16.0,Weekly,25.0,7845.37,3000.0,Casual Employment,31.0,0.0,0.1429,5.0,7580.91,881.0,2852.77,228.97,QuickCash,0.0,5888438,14.0,12-07-2023,False,Vehicle Expenses,2023-07-12,Green,0.0,9291.0,7845.37
0062x00000FvkmYAAR,0012x00000gmdtdAAA,Walkamin,QLD,Australia,Loan Paid,Existing Client-Granted Loan Before,3.04,18.67,3991.7891,2.0,0.0,2.0,4.0,2.0,10169.5197,0.0,29.0,2376.9318,4515.54,4515.54,0.0,0.0,0.0,0.0,7300.0,1499.0,900.0,3000,3647.04,7.0,14.0,Fortnightly,34.0,11332.97,3000.0,Full-Time Employment,0.0,0.0,0.6703,0.0,11631.31,2584.0,4083.3,521.01,MoneySpot,0.0,8332720,0.0,2024-03-01,False,Vehicle Expenses,2024-03-01,Orange,362.0,11893.0,11332.97
0062x00000ENbjTAAT,0012x00000Rq4bFAAR,Karloo,WA,Australia,Loan Paid,Existing Client-Granted Loan Before,4.26,43.3,1745.113,2.0,0.0,4.0,3.0,2.0,5060.615,4.0,11.0,0.0,2191.3516,2184.72,1.0,0.0,0.0,0.0,0.0,1499.0,1200.0,3000,3702.1,10.0,18.714,Fortnightly,35.0,5060.62,3000.0,,4.0,0.0,0.1648,2.0,4597.2466,1143.0,2328.3666,370.22,MoneySpot,0.0,6188288,0.0,12-08-2023,False,Other Expenses,2023-08-12,Orange,215.0,5038.0,5060.62
0062x00000Ezv3fAAB,0010K0000273c0pQAA,Hurstville,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,92.97,2043.0032,4.0,0.0,0.0,3.0,4.0,4062.5265,0.0,68.0,304.1667,689.1755,899.32,0.0,2.15,0.0,0.0,4333.33,400.0,380.0,3000,3914.08,30.0,30.571,Weekly,31.0,4262.53,4550.0,Full-Time Employment,0.0,0.0,0.0,0.0,2067.5266,1087.0,2082.7566,130.47,MoneySpot,0.0,6844002,0.0,15-10-2023,False,Travel Expenses,2023-10-15,Orange,0.0,7108.0,4262.53
0062x00000DrqjxAAB,0012x00000bmUJDAA2,Epping,VIC,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,55.52,2939.0528,2.0,0.0,0.0,3.0,2.0,7323.8619,0.0,47.0,0.0,2218.5985,2229.29,0.0,0.0,0.0,0.0,11878.74,599.0,2303.0,3000,3675.05,8.0,15.857,Fortnightly,52.0,5294.84,3000.0,Full-Time Employment,0.0,0.0,0.011,0.0,5176.73,656.0,3152.0466,459.39,MoneySpot,0.0,5198514,0.0,05-05-2023,False,Life Event Expenses,2023-05-04,Green,0.0,11382.0,5294.84
0062x00000Dt7RWAAZ,0012x00000TtXfnAAF,North Fremantle,WA,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,83.67,1687.8086,1.0,0.0,0.0,2.0,1.0,3697.7561,3.0,54.0,1234.9666,619.5753,435.78,0.0,0.0,0.0,0.0,2448.28,400.0,160.0,3000,3782.46,23.0,23.143,Weekly,52.0,3861.76,3000.0,Part-Time Employment,3.0,0.0,0.0769,3.0,3098.0533,1158.0,1689.1733,164.46,MoneySpot,0.0,5286918,1.0,16-05-2023,False,Vehicle Expenses,2023-05-16,Green,0.0,4157.0,3861.76
0062x00000FKeqwAAD,0012x00000lJXTVAA4,Crestmead,QLD,Australia,Loan Paid,Existing Client-No Loan Granted Ever,0.21,97.97,1221.7708,4.0,0.0,0.0,2.0,4.0,8858.1428,0.0,29.0,36.48,388.5,50.0,0.0,0.06,0.0,1.0,0.0,400.0,400.0,2850,3630.96,24.0,24.143,Weekly,24.0,10328.81,4250.0,Part-Time Employment,0.0,0.0,0.0,0.0,2898.95,323.0,2489.7066,151.3,MoneySpot,0.0,7406114,0.0,05-12-2023,False,Vehicle Expenses,2023-12-05,Orange,27.0,12774.0,10328.81
0062x00000EbEXmAAN,0010K00001jPQ4tQAG,Camperdown,VIC,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,90.0,1909.0138,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,1.37,0.0,0.0,5338.67,400.0,300.0,3000,3892.94,14.0,28.429,Fortnightly,32.0,7938.33,3000.0,Full-Time Employment,2.0,0.0,0.011,0.0,4381.35,3048.0,4978.45,278.07,MoneySpot,0.0,6278266,2.0,21-08-2023,False,Vehicle Expenses,2023-08-21,Orange,0.0,4831.0,7938.33
0062x00000FHGAsAAP,0012x00000iJHlkAAG,Smithfield,QLD,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,52.86,4072.2856,1.0,0.0,0.0,1.0,1.0,9668.1546,1.0,68.0,470.0757,2225.0,500.0,1.0,1.29,0.0,1.0,13866.67,899.0,500.0,3000,3645.44,14.0,14.429,Weekly,46.0,17174.92,3000.0,Full-Time Employment,1.0,0.0,0.011,0.0,0.0,2750.0,9639.1933,260.39,Financier-2,0.0,7155407,1.0,11-11-2023,False,Home Maintenance & Repairs,2023-11-10,Orange,0.0,19969.0,17174.92
0062x00000DX90aAAD,0012x000005SPeOAAW,Campbelltown,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,60.03,1718.5887,2.0,0.0,0.0,3.0,2.0,5349.573,2.0,8.0,1102.5684,2393.7142,2392.3,0.0,0.0,0.0,0.0,3708.37,899.0,1700.0,2950,3630.32,8.0,16.143,Fortnightly,35.0,5356.86,3000.0,Full-Time Employment,2.0,0.0,0.3516,0.0,5585.3333,1027.0,2318.6266,453.8,MoneySpot,0.0,4956569,2.0,29-03-2023,False,Furniture or Appliances,2023-03-29,Green,0.0,5801.0,5356.86
0062x00000E4m7KAAR,0012x00000fmAeEAAU,Holland Park,QLD,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,56.85,5111.9753,1.0,0.0,0.0,1.0,1.0,7345.7753,2.0,91.0,1348.4165,1252.5076,1190.45,1.0,3.17,0.0,0.0,5156.67,400.0,1000.0,3000,3794.02,24.0,24.0,Weekly,22.0,7644.78,3000.0,Full-Time Employment,2.0,0.0,0.0,0.0,6060.8666,2437.0,5474.0966,158.09,MoneySpot,0.0,5596219,1.0,13-06-2023,False,Living Expenses,2023-06-13,Orange,0.0,8422.0,7644.78
0062x00000EDzQmAAL,0010K000020IJ4bQAG,Oran Park,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,54.33,1867.7939,1.0,0.0,0.0,5.0,1.0,6242.1168,1.0,19.0,0.0,911.1753,983.57,1.0,1.88,0.0,1.0,4602.0,400.0,400.0,3000,3883.76,30.0,29.714,Weekly,37.0,6282.12,5000.0,Full-Time Employment,1.0,0.0,0.4396,0.0,0.0,632.0,2922.5233,129.46,MoneySpot,0.0,5980811,1.0,22-07-2023,False,Vehicle Expenses,2023-07-22,Orange,0.0,8808.0,6282.12
0062x00000DA6bPAAT,0012x00000VgHhNAAV,Raceview,QLD,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,49.67,1590.098,2.0,0.0,0.0,4.0,2.0,5939.21,7.0,37.0,1158.1952,2733.665,2337.82,2.0,13.73,0.0,0.0,5600.51,1499.0,1600.0,3000,3675.31,8.0,15.857,Fortnightly,44.0,5939.21,3000.0,Full-Time Employment,7.0,0.0,0.3736,0.0,5467.33,1458.0,1674.5366,459.42,MoneySpot,0.0,4612543,3.0,04-02-2023,False,Veterinary Expenses,2023-02-03,Green,0.0,6330.0,5939.21
0062x00000GGx5dAAD,0012x00000iIQH2AAO,Pacific Pines,QLD,Australia,Closed Lost,Existing Client-Granted Loan Before,0.0,50.66,105.3266,4.0,0.0,0.0,3.0,4.0,15309.1666,0.0,0.0,0.0,1640.0546,3357.3,0.0,0.0,0.0,0.0,4100.0,1499.0,0.0,3000,3723.82,5.0,19.143,Monthly,40.0,20265.74,5000.0,Full-Time Employment,0.0,0.0,0.0,0.0,17386.93,786.0,3893.27,744.77,QuickCash,,8676383,0.0,2024-04-03,False,Home Maintenance & Repairs,2024-03-31,Orange,0.0,15309.0,20265.74
0062x00000GZ2sjAAD,0012x00000NSIn5AAH,Cronulla,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,70.99,1303.8966,4.0,0.0,0.0,4.0,4.0,6550.83,7.0,56.0,0.0,4076.1225,4740.28,0.0,0.0,2.0,0.0,3588.33,1499.0,1280.0,3000,3737.11,4.0,17.286,Monthly,26.0,7281.16,3000.0,Full-Time Employment,7.0,0.0,0.8681,3.0,5434.83,0.0,1597.5666,934.28,MoneySpot,0.0,8894309,2.0,2024-04-18,False,Living Expenses,2024-04-18,Green,0.0,7968.0,7281.16
0062x00000EBylTAAT,0012x00000iHtloAAC,Holland Park,QLD,Australia,Closed Lost,Existing Client-No Loan Granted Ever,0.0,93.35,1959.8024,0.0,2.0,0.0,0.0,0.0,583.3966,17.0,33.0,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,599.0,1000.0,3000,3593.17,4.0,9.286,Fortnightly,33.0,766.73,3000.0,Full-Time Employment,17.0,0.0,0.3626,12.0,0.0,1217.0,2144.6266,898.3,MoneySpot,,5846100,6.0,06-07-2023,False,Living Expenses,2023-07-06,Orange,0.0,4376.0,766.73
0062x00000DsTVBAA3,0012x000003CfJnAAK,LILYDALE,VIC,Australia,Loan Paid,Existing Client-Granted Loan Before,0.33,83.23,2350.5562,1.0,0.0,0.0,4.0,1.0,8175.9195,0.0,59.0,1593.9637,650.0,650.0,1.0,0.0,0.0,0.0,2166.67,1499.0,1000.0,3000,3733.1,20.0,20.143,Weekly,38.0,7997.14,5000.0,Part-Time Employment,0.0,0.0,0.022,0.0,7854.4666,1223.0,2300.22,186.66,MoneySpot,-0.01,5243339,0.0,11-05-2023,False,Medical Expenses,2023-05-11,Green,53.0,15916.0,7997.14
0062x00000Fht7CAAR,0012x00000iK8IUAA0,Marsden park,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,51.28,5708.151,1.0,0.0,0.0,2.0,1.0,15698.3668,4.0,63.0,0.0,2946.0892,2961.83,1.0,9.14,0.0,0.0,0.0,599.0,2000.0,2750,3381.77,14.0,14.571,Weekly,36.0,15698.37,2750.0,,4.0,0.0,0.0,2.0,13748.4166,1771.0,5651.4766,241.56,MoneySpot,0.0,7938066,0.0,2024-01-20,False,Vehicle Expenses,2024-01-20,Orange,0.0,16264.0,15698.37
0062x00000EckZPAAZ,0012x00000lG5YHAA0,Maddington,WA,Australia,Closed Lost,New Client-New Loan,0.0,94.46,285.0,1.0,0.0,0.0,3.0,1.0,6509.6042,0.0,0.0,254.9632,636.1683,500.0,0.0,12.28,0.0,1.0,3739.67,599.0,936.0,3000,3583.19,5.0,10.0,Fortnightly,26.0,12529.24,3000.0,Unemployed,4.0,0.0,0.0,1.0,3215.29,285.0,335.0,716.64,QuickCash,,6376363,3.0,31-08-2023,False,Other Expenses,2023-08-30,Orange,0.0,14300.0,12529.24
0062x00000FgSVzAAN,0012x00000SHn9ZAAT,Blacktown,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,44.44,1285.2257,2.0,0.0,0.0,5.0,2.0,4795.4268,0.0,24.0,0.0,1784.0,1784.0,0.0,0.96,0.0,1.0,0.0,599.0,500.0,3000,3688.83,9.0,17.286,Fortnightly,29.0,4951.33,5000.0,Full-Time Employment,0.0,0.0,0.0,0.0,0.0,683.0,1979.53,409.87,MoneySpot,0.0,7809758,0.0,2024-01-12,False,Living Expenses,2024-01-11,Orange,0.0,7089.0,4951.33
0062x00000EMnbQAAT,0012800001IzGArAAN,Carlisle,WA,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,99.29,554.1916,1.0,0.0,0.0,1.0,1.0,6786.0191,0.0,26.0,0.0,1561.7141,1430.01,0.0,28.33,0.0,0.0,0.0,400.0,630.0,3000,3667.96,16.0,16.143,Weekly,42.0,7106.02,3000.0,,0.0,0.0,0.1758,0.0,6246.8566,626.0,1178.2266,229.25,MoneySpot,0.0,6131254,0.0,07-08-2023,False,Living Expenses,2023-08-07,Green,0.0,9390.0,7106.02
0062x00000E7CkRAAV,0012x00000g9CpdAAE,Wyndham Vale,VIC,Australia,Closed Lost,Existing Client-No Loan Granted Ever,0.0,63.16,0.0,1.0,0.0,0.0,4.0,1.0,2679.0466,7.0,17.0,0.0,317.923,700.0,0.0,0.0,0.0,1.0,6066.67,599.0,1473.0,3000,3564.62,5.0,9.429,Fortnightly,31.0,8415.02,3000.0,Contract Employment,7.0,0.0,0.022,2.0,4356.1533,0.0,14.29,712.93,MoneySpot,,5803853,0.0,02-07-2023,False,Vehicle Expenses,2023-07-02,Orange,0.0,4702.0,8415.02
0062x00000Ef9NNAAZ,0012x00000e0A1zAAE,Drayton,QLD,Australia,Closed Lost,Existing Client-Granted Loan Before,16.08,74.32,1779.8694,2.0,0.0,0.0,1.0,2.0,8274.1879,14.0,55.0,0.0,1926.4214,2304.8,2.0,0.06,0.0,1.0,0.0,899.0,800.0,3000,4029.12,18.0,36.429,Fortnightly,28.0,8875.63,5000.0,Full-Time Employment,14.0,0.0,0.3516,0.0,0.0,625.0,2522.28,223.85,QuickCash,,6548020,2.0,16-09-2023,False,Travel Expenses,2023-09-15,Orange,1801.0,11195.0,8875.63
0062x00000FIgpbAAD,0012x00000gmUVnAAM,Thornlands,QLD,Australia,Closed Lost,Existing Client-Granted Loan Before,0.0,100.0,274.8133,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,1.0,3.88,0.0,0.0,1928.25,899.0,0.0,3000,3982.56,18.0,35.143,Fortnightly,33.0,3480.0,3000.0,Full-Time Employment,1.0,0.0,0.011,0.0,3203.5133,275.0,308.1466,221.26,MoneySpot,,7269808,0.0,25-11-2023,False,Living Expenses,2023-11-20,Orange,0.0,232.0,3480.0
0062x00000D9vXOAAZ,0010K00001az1YKQAY,Alkimos,WA,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,32.76,2548.0808,2.0,0.0,0.0,3.0,2.0,10675.6952,13.0,56.0,3305.9802,4382.2142,4836.0,1.0,1.74,0.0,1.0,4485.0,899.0,1900.0,3000,3647.65,7.0,14.0,Fortnightly,33.0,10835.44,3000.0,Full-Time Employment,13.0,0.0,0.0,2.0,0.0,2942.0,5179.78,521.1,MoneySpot,0.0,4604313,0.0,03-02-2023,False,Life Event Expenses,2023-02-03,Green,0.0,12336.0,10835.44
0062x00000FKcPZAA1,0012x00000IMDg3AAH,Bunnaloo,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,16.55,49.36,1142.4236,1.0,1.0,1.0,1.0,1.0,10086.5942,2.0,46.0,0.0,1767.8461,1994.0,2.0,0.0,0.0,0.0,9838.18,899.0,0.0,3000,3810.16,25.0,25.0,Weekly,33.0,10511.59,5000.0,Full-Time Employment,2.0,0.0,0.011,2.0,8182.2166,2520.0,4290.7,152.41,MoneySpot,0.0,7404016,1.0,05-12-2023,False,Life Event Expenses,2023-12-05,Orange,2155.0,13021.0,10511.59
0062x00000D6veHAAR,0012x00000dx2bqAAA,East Side,NT,Australia,Closed Lost,Existing Client-Granted Loan Before,0.0,54.3,755.2123,2.0,0.0,0.0,2.0,2.0,5090.9026,0.0,24.0,0.0,2343.21,1586.91,0.0,2.75,0.0,0.0,0.0,400.0,680.0,3000,3588.56,8.0,16.143,Fortnightly,20.0,4686.42,5000.0,,0.0,0.0,0.011,0.0,4686.42,1190.0,1259.8266,717.72,MoneySpot,,4459416,0.0,12-01-2023,False,Other Expenses,2023-01-11,Orange,0.0,6073.0,4686.42
0062x00000E4zIOAAZ,0012x00000INhvpAAD,Urangan,QLD,Australia,Loan Paid,Existing Client-Granted Loan Before,0.11,26.53,0.0,1.0,0.0,0.0,4.0,1.0,10168.1958,0.0,44.0,0.0,2290.215,2861.16,1.0,16.71,0.0,0.0,8233.33,1499.0,400.0,2600,3232.47,16.0,16.0,Weekly,41.0,7850.72,2600.0,Full-Time Employment,0.0,0.0,0.0,0.0,7634.05,937.0,1245.0,202.04,MoneySpot,-0.06,5614923,0.0,15-06-2023,False,Travel Expenses,2023-06-15,Green,13.0,11020.0,7850.72
0062x00000FghKZAAZ,0012x00000cwqGPAAY,Holmview,QLD,Australia,Closed Lost,Existing Client-Granted Loan Before,0.0,54.03,5642.2014,1.0,0.0,0.0,3.0,1.0,13159.578,0.0,90.0,1307.8994,1495.7184,1507.89,1.0,1.1,0.0,0.0,2400.0,899.0,2200.0,3000,3658.74,16.0,15.857,Weekly,49.0,12796.75,3000.0,Self Employed,0.0,0.0,0.0,0.0,12662.28,1284.0,6400.05,228.68,MoneySpot,,7828546,0.0,2024-01-13,False,Travel Expenses,2024-01-12,Green,0.0,18965.0,12796.75
0062x00000F2ICpAAN,0012x00000gp8jjAAA,Thornton,VIC,Australia,Closed Lost,Existing Client-Granted Loan Before,0.0,48.13,835.9792,4.0,0.0,0.0,2.0,4.0,4305.4499,8.0,21.0,0.0,2297.27,2499.6,1.0,1.42,0.0,0.0,0.0,899.0,700.0,3000,3670.48,8.0,15.714,Fortnightly,38.0,5213.78,3000.0,,8.0,0.0,0.8132,4.0,3828.7833,541.0,1239.7733,458.82,MoneySpot,,6958473,2.0,26-10-2023,False,Living Expenses,2023-10-26,Green,0.0,6812.0,5213.78
0062x00000Edq6mAAB,0012x00000gABPeAAO,Cabramatta,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,57.2,2086.0866,3.0,0.0,0.0,1.0,3.0,9415.1933,0.0,11.0,0.0,5705.99,5705.99,0.0,4.05,0.0,0.0,0.0,899.0,1000.0,3000,3634.74,4.0,14.143,Monthly,48.0,12010.36,3000.0,Full-Time Employment,0.0,0.0,0.0,0.0,5705.99,1597.0,2964.24,908.69,MoneySpot,0.0,6447872,0.0,09-09-2023,False,Living Expenses,2023-09-09,Green,0.0,12089.0,12010.36
0062x00000EcPTeAAN,0012x00000g9oR4AAI,Mickleham,VIC,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,68.15,1982.8273,1.0,0.0,0.0,4.0,1.0,6805.9241,0.0,42.0,0.0,1076.2061,1149.82,3.0,0.16,0.0,0.0,5633.33,400.0,1667.0,3000,3649.07,16.0,15.571,Weekly,33.0,6805.92,3000.0,Full-Time Employment,0.0,0.0,0.0,0.0,4663.56,714.0,1942.76,228.07,QuickCash,0.0,6353287,0.0,28-08-2023,False,Home Maintenance & Repairs,2023-08-28,Green,0.0,9493.0,6805.92
0062x00000DZ1mkAAD,0012x00000L33UJAAZ,Rooty Hill,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.51,81.92,4902.6849,3.0,0.0,0.0,5.0,3.0,8129.3649,0.0,73.0,947.1078,3592.61,3592.61,0.0,0.59,0.0,0.0,8312.74,599.0,880.0,3000,3746.77,4.0,17.571,Monthly,48.0,9068.77,3000.0,Full-Time Employment,0.0,0.0,0.7802,0.0,6892.7333,925.0,6344.5333,936.7,MoneySpot,2.4,5067082,0.0,15-04-2023,False,Child Expenses,2023-04-15,Green,66.0,12848.0,9068.77
0062x00000D7PcOAAV,0012x00000L3B4AAAV,Bridgewater,TAS,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,67.12,3282.7659,2.0,1.0,0.0,2.0,2.0,10166.694,4.0,30.0,502.6501,2703.98,2697.44,0.0,0.0,0.0,0.0,5794.41,899.0,611.0,3000,3694.64,8.0,16.429,Fortnightly,62.0,9720.69,3000.0,Full-Time Employment,4.0,0.0,0.978,3.0,5407.96,2054.0,6141.1033,461.83,MoneySpot,0.0,4482772,1.0,15-01-2023,False,Travel Expenses,2023-01-15,Orange,0.0,15306.0,9720.69
0062x00000E3xuEAAR,0012x00000XJur5AAD,Narraweena,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,41.71,1046.0868,1.0,0.0,0.0,1.0,1.0,5087.0235,6.0,13.0,715.0854,924.1235,981.46,1.0,0.0,0.0,1.0,2937.3,400.0,600.0,3000,3900.38,24.0,23.857,Weekly,21.0,6699.86,3000.0,Full-Time Employment,6.0,0.0,0.011,4.0,0.0,713.0,1845.6233,157.88,MoneySpot,0.0,5530005,1.0,07-06-2023,False,Travel Expenses,2023-06-07,Orange,0.0,6722.0,6699.86
0062x00000E4DdUAAV,0012x00000OyPTAAA3,Fisher,QLD,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,53.87,4132.6503,2.0,0.0,0.0,3.0,2.0,5009.2265,0.0,76.0,862.6022,2305.6171,2381.52,1.0,0.0,0.0,0.0,2152.9,899.0,720.0,3000,3806.24,12.0,23.857,Fortnightly,50.0,5132.56,3000.0,Full-Time Employment,0.0,0.0,0.0,0.0,5379.7733,2038.0,3900.57,317.19,MoneySpot,0.0,5552510,0.0,09-06-2023,False,Vehicle Expenses,2023-06-09,Orange,0.0,5560.0,5132.56
0062x00000DAepCAAT,0010K00001oAULYQA4,Frenchs Forest,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,3.72,66.65,3102.5281,2.0,0.0,2.0,3.0,2.0,8524.7669,0.0,21.0,492.8,2555.2016,2132.12,1.0,0.0,0.0,0.0,9870.55,400.0,1000.0,3000,3651.9,8.0,15.143,Fortnightly,55.0,11522.56,3000.0,Full-Time Employment,0.0,0.0,0.5495,0.0,5472.4433,1621.0,3258.1266,456.49,MoneySpot,0.0,4639841,0.0,08-02-2023,False,Medical Expenses,2023-02-08,Green,362.0,9719.0,11522.56
0062x00000FwFaqAAF,0012x00000g9AH6AAM,Gracemere,QLD,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,54.32,2742.9897,1.0,0.0,0.0,2.0,1.0,11662.0998,0.0,140.0,1253.806,2463.8966,2474.48,0.0,0.26,0.0,0.0,9867.61,1499.0,1600.0,3000,3732.83,20.0,20.143,Weekly,33.0,22202.27,5000.0,Full-Time Employment,0.0,0.0,0.0,0.0,2463.8966,2438.0,6451.94,186.65,MoneySpot,0.0,8366811,0.0,2024-03-05,False,Travel Expenses,2024-03-05,Orange,0.0,11722.0,22202.27
0062x00000ECYywAAH,0012x00000THeBHAA1,Julia Creek,QLD,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,67.15,3399.825,4.0,0.0,0.0,5.0,4.0,3726.4244,3.0,51.0,1705.5968,2128.31,2128.31,1.0,0.0,0.0,0.0,4671.33,1500.0,200.0,2800,3762.73,18.0,35.571,Fortnightly,33.0,4043.72,5000.0,Full-Time Employment,3.0,0.0,0.011,0.0,3547.1833,2836.0,3790.1166,209.05,MoneySpot,0.0,5885517,0.0,11-07-2023,False,Veterinary Expenses,2023-07-11,Green,0.0,7684.0,4043.72
0062x00000FhfNWAAZ,0012x00000hYKynAAG,Richmond,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,8.85,74.95,2231.963,1.0,0.0,2.0,3.0,1.0,5015.1555,11.0,0.0,0.0,938.5884,917.0,2.0,0.0,0.0,1.0,0.0,400.0,400.0,3000,3658.87,16.0,15.857,Weekly,46.0,6440.8,3000.0,Full-Time Employment,11.0,0.0,0.033,5.0,1882.0433,1090.0,2714.2833,228.69,MoneySpot,0.0,7917835,0.0,2024-01-19,False,Other Expenses,2024-01-19,Orange,623.0,7036.0,6440.8
0062x00000DAOoEAAX,0012x00000KLQvKAAX,Austral,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,42.37,6642.5632,2.0,0.0,0.0,3.0,2.0,16665.7325,10.0,38.0,0.0,3677.3028,5710.36,0.0,0.1,0.0,0.0,6379.74,1500.0,2000.0,3000,3726.11,10.0,19.429,Fortnightly,33.0,15911.04,4000.0,Full-Time Employment,10.0,0.0,0.0549,5.0,8580.3733,0.0,7433.49,372.62,MoneySpot,0.0,4628134,4.0,08-02-2023,False,Life Event Expenses,2023-02-07,Orange,0.0,25384.0,15911.04
0062x00000F2bw1AAB,0012x000002cPjvAAE,Emu Heights,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,29.99,1570.1232,1.0,0.0,0.0,3.0,1.0,7064.9259,0.0,44.0,305.9917,1523.49,1595.81,1.0,0.0,0.0,0.0,4333.33,400.0,100.0,3000,3653.75,16.0,15.714,Weekly,40.0,7064.93,3000.0,Full-Time Employment,0.0,0.0,0.0,0.0,6601.79,1019.0,1601.7033,228.36,MoneySpot,-0.17,6982227,0.0,28-10-2023,False,Other Expenses,2023-10-28,Green,0.0,7381.0,7064.93
0062x00000GFWITAA5,0012x00000VewxGAAR,Brookdale,WA,Australia,Closed Lost,Existing Client-Granted Loan Before,0.0,32.11,11126.3453,2.0,1.0,0.0,5.0,2.0,12480.8145,4.0,75.0,1796.4517,5345.69,4055.69,0.0,1.12,1.0,0.0,8149.89,400.0,2600.0,3000,3684.93,8.0,16.143,Fortnightly,46.0,12485.81,5000.0,Full-Time Employment,4.0,0.0,0.8352,2.0,10691.38,2194.0,10620.1366,460.62,MoneySpot,,8562517,2.0,2024-03-22,False,Vehicle Expenses,2024-03-22,Orange,0.0,11858.0,12485.81
