Id,AccountId,City,State,Country,StageName,Applicant_Type__c,income_as_a_of_DP200_income__c,Deposit_spent_on_DOD__c,Monthly_ongoing_financial_commitments__c,DP_Primary_income_frequency__c,DP_enders_with_uncleared_dishonours_233__c,Primary_regular_benefit_frequency__c,Largest_income_source_day_of_week__c,Frequency_for_largest_income_source__c,Total_monthly_income_ongoin_Reg_231__c,DP_Dishonours_Across_Primary_Acct_244__c,DP_No_Direct_Debits_On_Primary_Acct_355__c,Amount_of_SACC_commitments_due__c,Largest_income_Src_Avg_freq__c,Largest_income_Src_last_payment_amt__c,agency_collection_providers__c,income_DP200_spend_on_high_risk_merch__c,most_recent_loan_has_no_repayments__c,Income_source_is_other_income_549__c,Summary_Income__c,Summary_Expenses__c,Rent_Mortgage__c,Loan_Amount__c,Total_Repayment_Amount__c,Total_Repayments__c,Term_in_Weeks__c,Payment_Frequency__c,Applicant_Age__c,Summary_Income_CV__c,Amount_Requested__c,Employment_Status__c,Dishonours_203__c,DP_Insolvency_Indicator__c,DP_Days_in_Overdrawn_For_Period__c,Dishonours_For_Last_30_Days_DP907__c,Salary_Gov_Allowances_all_types_2117__c,DP_Monthly_avg_of_SACC_repayments__c,DP_Avg_Monthly_Loan_Liability_269__c,Repayment_Amount__c,Opportunity_Origin__c,Current_Balance__c,Opp_Number__c,loan_dishonours__c,Bank_Report_Gov_Benefit__c,Purpose_of_Loan__c,DE_Results,DP_Total_Monthly_Benefit_Income__c,Total_monthly_credits__c,Summary_Income_BS__c
0062x00000ExmJOAAZ,0012x00000WtFlTAAV,Callala Bay,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,69.44,1362.5608,1.0,0.0,0.0,4.0,1.0,3329.4959,0.0,59.0,999.3903,611.4392,598.27,1.0,0.0,0.0,0.0,750.0,899.0,100.0,2050,2805.51,30.0,30.0,Weekly,20.0,3329.5,2050.0,Full-Time Employment,0.0,0.0,0.0,0.0,2953.3833,617.0,1269.7866,93.52,MoneySpot,0.0,6685661,0.0,False,Travel Expenses,Orange,0.0,3318.0,3329.5
0062x00000GGRdCAAX,0012x00000o1YuUAAU,Baulkham Hills,NSW,Australia,Closed Lost,Existing Client-No Loan Granted Ever,0.0,76.42,1216.45,2.0,1.0,0.0,1.0,2.0,3932.7673,8.0,9.0,0.0,1300.525,1220.25,0.0,0.0,1.0,0.0,0.0,400.0,200.0,2050,2645.33,7.0,14.714,Fortnightly,18.0,3897.77,2050.0,full_time,12.0,0.0,0.2747,6.0,2601.05,0.0,765.5466,377.91,MoneySpot,,8634249,8.0,False,Living Expenses,Orange,0.0,5583.0,3897.77
0062x00000E5gOgAAJ,0012x00000Nu9CyAAJ,Wandal,QLD,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,16.04,643.7947,4.0,0.0,0.0,2.0,4.0,6581.4,0.0,0.0,65.1786,2193.8,1858.0,1.0,10.61,0.0,0.0,2300.0,899.0,200.0,2050,2746.28,12.0,24.0,Fortnightly,34.0,6581.4,2050.0,Full-Time Employment,1.0,0.0,0.0,0.0,6581.4,70.0,876.79,228.86,MoneySpot,0.0,5673844,0.0,False,Other Expenses,Orange,0.0,9871.0,6581.4
0062x00000DJ8MJAA1,0010K00001vhgrKQAQ,Bannockburn,VIC,Australia,Loan Paid,Existing Client-Granted Loan Before,15.39,41.36,2859.5605,2.0,0.0,2.0,1.0,2.0,8563.8488,0.0,9.0,1072.5,1083.3333,1000.0,1.0,13.52,0.0,1.0,2712.67,599.0,100.0,2050,2698.8,10.0,20.0,Fortnightly,35.0,5171.02,2050.0,Unemployed,0.0,0.0,0.0,0.0,4677.1766,2207.0,4025.9766,269.89,QuickCash,0.0,4873225,0.0,False,Living Expenses,Orange,1947.0,12647.0,5171.02
0062x00000EyxBcAAJ,0012x00000TtFQ0AAN,Cranbourne,VIC,Australia,Loan Paid,Existing Client-Granted Loan Before,38.94,64.76,1398.7059,1.0,0.0,4.0,3.0,1.0,6530.3087,0.0,16.0,0.0,865.65,865.65,0.0,0.0,0.0,0.0,3250.0,599.0,450.0,2050,2629.56,16.0,16.571,Weekly,35.0,6530.31,2050.0,Full-Time Employment,0.0,0.0,0.1978,0.0,6552.26,0.0,1674.6733,165.84,MoneySpot,0.0,6774840,0.0,False,Living Expenses,Green,3003.0,7710.0,6530.31
0062x00000ECdfGAAT,0012x000002bBygAAE,Kooringal,NSW,Australia,Loan Paid,Existing Client-No Loan Granted Ever,0.0,66.14,108.63,1.0,1.0,0.0,2.0,1.0,5959.2551,0.0,14.0,127.831,1049.1238,691.75,1.0,1.01,0.0,1.0,3033.33,599.0,100.0,2050,2757.71,26.0,26.0,Weekly,35.0,5964.26,2050.0,Full-Time Employment,7.0,0.0,0.1868,2.0,0.0,25.0,31.6666,106.07,Financier-2,-0.06,5890713,2.0,False,Living Expenses,Orange,0.0,6916.0,5964.26
0062x00000GFfwJAAT,0012x00000iHCktAAG,Tugun,QLD,Australia,Closed Lost,Existing Client-Granted Loan Before,0.0,69.47,2518.6016,4.0,0.0,0.0,5.0,4.0,12862.5764,0.0,6.0,0.0,253.226,8.25,0.0,1.21,0.0,1.0,0.0,400.0,0.0,2050,2618.45,7.0,13.571,Fortnightly,53.0,14657.58,3000.0,Part-Time Employment,0.0,0.0,0.0,0.0,4931.3466,452.0,2443.1966,374.07,MoneySpot,,8575396,0.0,False,Vehicle Expenses,Orange,0.0,25401.0,14657.58
0062x00000DtMEKAA3,0012x00000OJbtzAAD,Traralgon,VIC,Australia,Loan Paid,Existing Client-Granted Loan Before,45.9,88.11,241.7516,4.0,0.0,4.0,3.0,4.0,5350.7494,7.0,29.0,279.4531,998.17,1248.58,0.0,0.0,0.0,0.0,3532.32,899.0,360.0,2050,2733.89,24.0,24.0,Weekly,48.0,5350.75,2050.0,Casual Employment,7.0,0.0,0.1758,2.0,5331.1633,294.0,634.6666,113.92,MoneySpot,0.0,5309361,6.0,False,Other Expenses,Orange,3053.0,6651.0,5350.75
0062x00000DXPNsAAP,0012x00000g8WC2AAM,Mount Pritchard,NSW,Australia,Closed Lost,Existing Client-Granted Loan Before,0.3,29.08,926.407,1.0,0.0,0.0,3.0,1.0,9978.3823,0.0,44.0,0.0,1158.4285,1477.0,0.0,0.0,0.0,1.0,8849.66,599.0,1500.0,2050,2636.09,16.0,15.857,Weekly,66.0,10679.05,3000.0,Full-Time Employment,0.0,0.0,0.0,0.0,4017.3366,284.0,1298.1433,164.76,MoneySpot,,4971064,0.0,False,Medical Expenses,Green,27.0,8944.0,10679.05
0062x00000EcqHPAAZ,0012x00000SHlUfAAL,Werribee South,VIC,Australia,Loan Paid,Existing Client-Granted Loan Before,1.65,20.72,1429.0356,0.0,0.0,0.0,0.0,0.0,616.6733,8.0,76.0,1745.9811,0.0,0.0,1.0,0.0,1.0,0.0,5633.33,899.0,720.0,2050,2757.3,26.0,26.0,Weekly,54.0,8531.32,2050.0,Full-Time Employment,8.0,0.0,0.2967,5.0,0.0,2158.0,2678.83,106.06,QuickCash,-0.13,6382183,8.0,False,Medical Expenses,Orange,94.0,5663.0,8531.32
0062x00000E7Sx5AAF,0012x00000INs9PAAT,Elderslie,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,26.16,80.89,3061.2624,2.0,0.0,2.0,3.0,2.0,12125.9229,2.0,27.0,0.0,1813.6214,1877.85,1.0,0.0,0.0,0.0,2925.0,599.0,600.0,2050,2634.49,8.0,15.286,Fortnightly,24.0,12125.92,2500.0,Unemployed,2.0,0.0,0.011,0.0,7486.7433,417.0,2953.2133,329.32,MoneySpot,0.0,5823540,2.0,False,Living Expenses,Green,3322.0,12698.0,12125.92
0062x00000EdKYrAAN,0012x00000flnqrAAA,Hurstville,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,65.25,2122.3988,2.0,0.0,0.0,3.0,2.0,13512.6676,0.0,44.0,326.3274,3017.5183,2860.15,0.0,0.46,0.0,0.0,12601.95,400.0,0.0,2050,2853.71,16.0,32.429,Fortnightly,38.0,13512.67,2050.0,Full-Time Employment,0.0,0.0,0.0,0.0,8016.36,1127.0,4641.8033,178.36,MoneySpot,-0.23,6415970,0.0,False,Child Expenses,Orange,0.0,18883.0,13512.67
0062x00000ENh7yAAD,0012x00000IM8IIAA1,Kaleen,ACT,Australia,Closed Lost,Existing Client-No Loan Granted Ever,0.0,48.77,0.0,2.0,0.0,0.0,4.0,2.0,3950.5165,0.0,0.0,0.0,1050.0,1050.0,0.0,52.35,0.0,1.0,0.0,899.0,2000.0,2050,2564.19,10.0,9.714,Weekly,44.0,5047.6,2050.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.42,MoneySpot,,6197237,0.0,False,Home Maintenance & Repairs,Orange,0.0,6199.0,5047.6
0062x00000EdAHCAA3,0012x00000d9FhZAAU,South Coogee,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.12,69.15,2771.4327,2.0,0.0,2.0,4.0,2.0,8850.6751,2.0,17.0,0.0,4067.1371,4175.51,1.0,0.83,0.0,0.0,5764.46,899.0,650.0,2050,2648.08,8.0,15.857,Fortnightly,58.0,8850.68,2050.0,Full-Time Employment,2.0,0.0,0.7363,2.0,9503.1866,331.0,3307.06,331.01,MoneySpot,0.01,6402277,1.0,False,Medical Expenses,Green,13.0,10025.0,8850.68
0062x00000FIh00AAD,0010K00002408wcQAA,Sippy Downs,QLD,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,12.87,748.6915,4.0,0.0,0.0,3.0,4.0,4981.55,10.0,29.0,0.0,1868.0812,2273.5,1.0,0.24,0.0,0.0,3900.0,599.0,1160.0,2100,2882.34,16.0,31.286,Fortnightly,41.0,4981.55,5000.0,Full-Time Employment,10.0,0.0,0.0,1.0,4981.55,686.0,948.53,180.15,MoneySpot,0.0,7270021,0.0,False,Travel Expenses,Orange,0.0,4998.0,4981.55
0062x00000FUOaZAAX,0012800001I3WeOAAV,Upper Mount Gravatt,QLD,Australia,Loan Paid,Existing Client-Granted Loan Before,30.54,57.59,1755.8924,2.0,0.0,2.0,3.0,2.0,9213.3571,0.0,66.0,0.0,1346.0266,1426.74,1.0,0.0,0.0,0.0,3466.67,599.0,100.0,2200,2814.17,8.0,16.0,Fortnightly,52.0,9963.67,2200.0,Full-Time Employment,0.0,0.0,0.044,0.0,6356.78,1465.0,4604.8266,351.78,MoneySpot,0.0,7506157,0.0,False,Life Event Expenses,Green,3702.0,12121.0,9963.67
0062x00000GFOraAAH,0012x00000o2jWWAAY,Croydon South,VIC,Australia,Closed Lost,Existing Client-No Loan Granted Ever,0.0,42.52,233.3333,4.0,0.0,0.0,3.0,4.0,1797.1466,1.0,11.0,320.0,738.288,724.44,0.0,0.61,1.0,1.0,3137.33,400.0,0.0,2050,2574.04,10.0,10.143,Weekly,19.0,1797.15,2050.0,Full-Time Employment,1.0,0.0,0.011,0.0,0.0,0.0,338.3333,257.41,QuickCash,,8552282,0.0,False,Living Expenses,Orange,0.0,3748.0,1797.15
0062x00000EbQX0AAN,0012x000008K8njAAC,Penrith,NSW,Australia,Closed Lost,Existing Client-No Loan Granted Ever,0.0,29.08,1087.237,1.0,0.0,0.0,3.0,1.0,5179.1857,0.0,34.0,312.2685,1191.9223,1141.8,0.0,0.05,0.0,0.0,2749.5,899.0,1080.0,2050,2554.25,10.0,10.286,Weekly,24.0,5396.85,2050.0,Full-Time Employment,0.0,0.0,0.0,0.0,5164.9966,463.0,969.5733,255.43,MoneySpot,,6290409,0.0,False,Veterinary Expenses,Orange,0.0,5804.0,5396.85
0062x00000FUhZdAAL,0012x00000Tv2HOAAZ,Minto,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,37.25,0.0,0.0,0.0,0.0,0.0,0.0,2.1433,2.0,27.0,2382.4942,0.0,0.0,1.0,0.0,0.0,0.0,7949.01,1499.0,2600.0,2050,2746.11,5.0,21.571,Monthly,49.0,411.38,2050.0,Full-Time Employment,2.0,0.0,0.022,2.0,0.0,2170.0,7181.47,549.23,Financier-2,0.0,7531491,2.0,False,Home Maintenance & Repairs,Orange,0.0,8977.0,411.38
0062x00000FimoqAAB,0012x00000g94L3AAI,Rockdale,NSW,Australia,Loan Paid,Existing Client-No Loan Granted Ever,0.0,87.84,2570.8057,2.0,0.0,0.0,4.0,2.0,8710.1273,0.0,17.0,0.0,1533.3566,1456.7,0.0,0.2,3.0,0.0,0.0,400.0,500.0,2050,2627.99,8.0,15.0,Fortnightly,26.0,8719.46,2050.0,Full-Time Employment,0.0,0.0,0.022,0.0,4281.5,0.0,2843.33,328.5,MoneySpot,0.0,8012603,0.0,False,Medical Expenses,Orange,0.0,9984.0,8719.46
0062x00000D978tAAB,0010K00001oAR6GQAW,Blacktown,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,95.95,688.2066,3.0,0.0,0.0,5.0,3.0,22342.8664,9.0,0.0,0.0,7369.0,7429.0,0.0,68.65,0.0,1.0,4000.0,899.0,1530.0,2050,2700.11,4.0,17.429,Monthly,34.0,22642.87,2500.0,Full-Time Employment,9.0,0.0,0.0,4.0,0.0,528.0,1216.2066,675.03,MoneySpot,0.0,4564983,0.0,False,Other Expenses,Orange,0.0,25078.0,22642.87
0062x00000DHSSfAAP,0012x00000WrvADAAZ,Montrose,VIC,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,79.98,1121.3012,0.0,0.0,0.0,0.0,0.0,2598.3333,0.0,0.0,844.2176,0.0,0.0,0.0,0.0,0.0,0.0,6534.47,599.0,200.0,2050,2698.39,10.0,20.0,Fortnightly,43.0,5291.55,2250.0,Part-Time Employment,0.0,0.0,0.0,0.0,2892.44,919.0,1271.1766,269.84,QuickCash,0.0,4780085,0.0,False,Home Maintenance & Repairs,Orange,0.0,2598.0,5291.55
0062x00000Da3sFAAR,0012x00000XCZ6qAAH,Acacia Ridge,QLD,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,82.91,1951.0577,1.0,0.0,0.0,3.0,1.0,6144.2371,4.0,76.0,1610.7984,1051.5507,842.64,0.0,9.72,0.0,0.0,4577.28,1499.0,300.0,2050,2824.51,16.0,31.286,Fortnightly,40.0,6149.24,2050.0,Full-Time Employment,4.0,0.0,0.956,3.0,4556.72,1190.0,2266.8933,176.54,QuickCash,0.0,5133513,4.0,False,Living Expenses,Green,0.0,6617.0,6149.24
0062x00000F34TOAAZ,0012x00000OyTyhAAF,Pearcedale,VIC,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,66.61,1704.682,2.0,0.0,0.0,4.0,2.0,7362.9694,0.0,0.0,456.25,2831.15,2831.15,1.0,0.0,0.0,0.0,5850.0,1499.0,2050.0,2050,2899.08,18.0,36.286,Fortnightly,56.0,7266.68,2050.0,Full-Time Employment,0.0,0.0,0.0,0.0,5662.3,1458.0,2087.77,161.06,MoneySpot,0.0,7018542,0.0,False,Other Expenses,Orange,0.0,6964.0,7266.68
0062x00000DAPAiAAP,0012x00000cwqVrAAI,West Busselton,WA,Australia,Closed Lost,Existing Client-Granted Loan Before,10.13,68.06,2860.5152,4.0,0.0,1.0,4.0,4.0,6753.6236,25.0,0.0,1422.1057,1648.235,2251.15,1.0,0.0,0.0,1.0,0.0,599.0,1200.0,2050,2650.06,16.0,16.429,Weekly,35.0,9623.71,2050.0,Part-Time Employment,25.0,0.0,0.011,8.0,2355.94,1750.0,2925.7666,165.63,MoneySpot,,4628385,16.0,False,Medical Expenses,Green,866.0,8546.0,9623.71
0062x00000DZ5Y2AAL,0012800001SDTA4AAP,Blacktown,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,57.07,1048.3285,2.0,0.0,0.0,3.0,2.0,6442.2618,10.0,43.0,372.78,1500.0,1500.0,0.0,26.35,0.0,0.0,0.0,599.0,200.0,2050,2736.16,23.0,23.571,Weekly,52.0,6912.01,2050.0,Full-Time Employment,11.0,0.0,1.0,1.0,5000.0,753.0,1185.46,118.97,MoneySpot,0.0,5071502,6.0,False,Living Expenses,Green,0.0,9433.0,6912.01
0062x00000DtmEKAAZ,0012x00000gpEtwAAE,Blackett,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,75.42,4479.1613,2.0,0.0,0.0,3.0,2.0,6827.2826,0.0,36.0,0.0,2519.3642,2891.16,0.0,15.05,0.0,0.0,0.0,899.0,0.0,2050,2641.6,8.0,15.571,Fortnightly,23.0,12947.28,2050.0,Full-Time Employment,0.0,0.0,0.022,0.0,5878.5166,427.0,5309.0233,330.21,QuickCash,0.0,5346680,0.0,False,Other Expenses,Green,0.0,15149.0,12947.28
0062x00000EdlA9AAJ,0012x00000iGwI3AAK,Moranbah,QLD,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,64.5,1245.0696,1.0,0.0,0.0,2.0,1.0,6060.0741,0.0,34.0,0.0,689.4945,926.21,1.0,0.0,0.0,0.0,978.0,400.0,320.0,2050,2698.18,21.0,21.0,Weekly,49.0,7207.1,2050.0,Part-Time Employment,0.0,0.0,0.022,0.0,2528.1466,272.0,1894.1033,128.49,MoneySpot,0.0,6441108,0.0,False,Travel Expenses,Green,0.0,11612.0,7207.1
0062x00000FVQAXAA5,0012x00000g9ZcxAAE,Hamersley,WA,Australia,Loan Paid,Existing Client-Granted Loan Before,1.48,12.94,0.0,2.0,0.0,0.0,3.0,2.0,3166.7504,0.0,13.0,0.0,1400.0728,1420.0,0.0,0.0,0.0,0.0,0.0,599.0,400.0,2050,2651.91,8.0,16.0,Fortnightly,30.0,3173.69,2050.0,,0.0,0.0,0.0879,0.0,3266.8366,0.0,15.6033,331.49,MoneySpot,0.0,7590568,0.0,False,Living Expenses,Green,55.0,3706.0,3173.69
0062x00000EMiUlAAL,0012x00000TtquDAAR,Raymond Terrace,NSW,Australia,Loan Paid,Existing Client-No Loan Granted Ever,12.83,66.1,894.0544,1.0,0.0,2.0,1.0,1.0,5864.7565,0.0,61.0,1308.8053,910.1461,1004.0,3.0,0.0,0.0,1.0,3807.98,899.0,1400.0,2050,2740.77,24.0,24.286,Weekly,41.0,5864.76,43500.0,Full-Time Employment,0.0,0.0,0.0,0.0,373.3033,1240.0,2130.6833,114.2,MoneySpot,0.0,6125545,0.0,False,Living Expenses,Orange,961.0,7485.0,5864.76
0062x00000FTg9bAAD,0012x00000SFwcjAAD,Norlane,VIC,Australia,Closed Lost,Existing Client-Granted Loan Before,0.0,58.42,2049.3629,2.0,0.0,0.0,3.0,2.0,5346.1915,2.0,73.0,906.5904,2460.7128,2066.07,1.0,0.0,0.0,0.0,4665.08,899.0,1600.0,2050,2644.95,8.0,15.714,Fortnightly,39.0,5346.19,2050.0,Full-Time Employment,2.0,0.0,0.2527,2.0,5741.6633,2242.0,3217.04,330.63,MoneySpot,,7449833,0.0,False,Living Expenses,Green,0.0,6518.0,5346.19
0062x00000FgSj3AAF,0012x00000OJLL3AAP,Bomaderry,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,77.06,3998.1211,2.0,0.0,0.0,4.0,2.0,7836.2348,0.0,68.0,0.0,3119.385,2895.62,1.0,0.33,0.0,0.0,6371.46,599.0,1500.0,2050,2631.47,8.0,15.143,Fortnightly,48.0,8010.23,2050.0,Full-Time Employment,0.0,0.0,0.0879,0.0,6238.77,923.0,4056.2966,328.94,MoneySpot,0.0,7809864,0.0,False,Travel Expenses,Orange,0.0,7772.0,8010.23
0062x00000E4SilAAF,0012x00000gpiW5AAI,Hilbert,WA,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,70.84,412.8956,4.0,0.0,0.0,4.0,4.0,5658.29,0.0,6.0,0.0,2121.8587,2829.25,0.0,75.79,0.0,1.0,2365.0,899.0,840.0,2050,2645.0,8.0,15.714,Fortnightly,29.0,12300.97,2050.0,Full-Time Employment,0.0,0.0,0.0,0.0,0.0,85.0,312.8333,330.63,MoneySpot,0.0,5574106,0.0,False,Living Expenses,Orange,0.0,12802.0,12300.97
0062x00000DX9qqAAD,0012x00000bc3glAAA,Trundle,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,64.53,1347.0871,2.0,0.0,0.0,3.0,2.0,3997.5347,0.0,39.0,432.0,1839.9616,2414.34,1.0,0.0,0.0,0.0,3653.79,1499.0,0.0,2050,2631.19,8.0,15.143,Fortnightly,64.0,3997.53,2050.0,Part-Time Employment,0.0,0.0,0.4835,0.0,3679.9233,1167.0,1408.9766,328.9,MoneySpot,0.0,4957111,0.0,False,Vehicle Expenses,Green,0.0,3813.0,3997.53
0062x00000DJ2G9AAL,0010K000029Jf2KQAS,Lethbridge Park,NSW,Australia,Closed Lost,Existing Client-Granted Loan Before,0.0,47.6,2608.7112,1.0,0.0,0.0,3.0,1.0,6511.0783,0.0,95.0,2147.82,1274.5814,1689.33,1.0,12.46,0.0,0.0,0.0,1500.0,400.0,2050,2643.27,16.0,16.143,Weekly,41.0,6519.75,2050.0,Full-Time Employment,0.0,0.0,0.8901,0.0,5948.0466,2206.0,2601.5866,165.21,MoneySpot,,4867702,0.0,False,Travel Expenses,Orange,0.0,6268.0,6519.75
0062x00000FX278AAD,0012x00000ILn8eAAD,Upper Coomera,QLD,Australia,Loan Paid,Existing Client-No Loan Granted Ever,0.0,53.83,1418.3287,1.0,0.0,0.0,3.0,1.0,4207.8067,4.0,20.0,0.0,825.271,533.17,0.0,1.42,0.0,0.0,750.0,599.0,400.0,2050,2654.54,17.0,17.143,Weekly,24.0,4251.81,2050.0,Casual Employment,4.0,0.0,0.011,2.0,2750.9033,0.0,1590.4633,156.15,MoneySpot,0.0,7718179,2.0,False,Life Event Expenses,Orange,0.0,4010.0,4251.81
0062x00000EeDa8AAF,0012x00000MihoTAAR,Lorn,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.11,38.0,1798.5135,2.0,0.0,0.0,3.0,2.0,9731.566,4.0,16.0,278.8733,2627.592,2973.0,0.0,0.75,0.0,1.0,4723.33,1499.0,1680.0,2050,2811.26,15.0,29.714,Fortnightly,50.0,9353.19,2050.0,Full-Time Employment,4.0,0.0,0.044,4.0,0.0,910.0,3412.1733,187.42,MoneySpot,-0.24,6472851,2.0,False,Life Event Expenses,Orange,14.0,12644.0,9353.19
0062x00000ELh89AAD,0012x00000Mj6v9AAB,BELLBIRD PARK,QLD,Australia,Closed Lost,Existing Client-Granted Loan Before,33.19,94.48,1379.4999,4.0,0.0,2.0,3.0,2.0,2824.5868,0.0,6.0,0.0,661.6157,604.59,0.0,0.0,0.0,0.0,300.07,400.0,0.0,2050,2617.97,7.0,13.571,Fortnightly,25.0,3092.78,2050.0,Part-Time Employment,0.0,0.0,0.1429,0.0,1543.77,388.0,1540.24,374.0,MoneySpot,,6054769,0.0,True,Travel Expenses,Orange,1544.0,4652.0,3092.78
0062x00000ExP3JAAV,0012x00000e0FB2AAM,Lorne,VIC,Australia,Loan Paid,Existing Client-No Loan Granted Ever,0.0,25.07,506.2184,1.0,0.0,0.0,4.0,1.0,3221.8306,0.0,26.0,506.2203,741.463,826.73,0.0,0.0,0.0,0.0,4030.0,400.0,0.0,2050,2886.15,36.0,36.286,Weekly,34.0,3221.83,2050.0,Contract Employment,0.0,0.0,0.0,0.0,3213.0066,489.0,532.9433,80.18,MoneySpot,0.0,6660622,0.0,False,Medical Expenses,Orange,0.0,3380.0,3221.83
0062x00000EMnWkAAL,0012800001SDU5AAAX,Blacktown,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,76.94,2771.1475,2.0,0.0,0.0,4.0,2.0,4611.6355,0.0,34.0,629.5982,2068.9183,2062.03,1.0,0.29,0.0,0.0,0.0,899.0,300.0,2050,2832.97,15.0,30.571,Fortnightly,37.0,4784.9,2050.0,,0.0,0.0,0.0,0.0,4137.8366,2078.0,3413.95,188.87,MoneySpot,-0.03,6131208,0.0,False,Travel Expenses,Orange,0.0,5111.0,4784.9
0062x00000FI40LAAT,0012x00000g9Ng9AAE,Griffin,QLD,Australia,Closed Lost,Existing Client-Granted Loan Before,0.0,75.92,2614.2828,1.0,0.0,0.0,1.0,1.0,5722.6922,0.0,18.0,0.0,1226.483,1277.56,2.0,4.25,0.0,0.0,0.0,599.0,800.0,2050,2798.66,30.0,29.714,Weekly,36.0,5722.69,2050.0,,0.0,0.0,0.0,0.0,5314.76,918.0,3099.54,93.3,MoneySpot,,7222200,0.0,False,Vehicle Expenses,Orange,0.0,5766.0,5722.69
0062x00000ECBVwAAP,0012x00000XMgVRAA1,Hillsdale,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,57.31,3082.5431,2.0,0.0,0.0,3.0,2.0,16475.6816,0.0,50.0,0.0,1760.92,1642.57,0.0,0.16,0.0,0.0,0.0,400.0,100.0,2050,2785.92,15.0,28.714,Fortnightly,52.0,8930.23,2050.0,,0.0,0.0,0.0,0.0,3521.84,3742.0,6438.0666,185.73,MoneySpot,0.0,5858878,0.0,False,Vehicle Expenses,Orange,0.0,17262.0,8930.23
0062x00000FUttuAAD,0010K00001dP6j0QAC,Balmoral,QLD,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,77.94,1411.4219,4.0,0.0,0.0,4.0,4.0,15040.7516,0.0,77.0,1125.2901,955.5909,3000.0,1.0,16.77,0.0,1.0,6846.67,400.0,1400.0,2050,2629.68,16.0,16.571,Weekly,52.0,21073.67,2050.0,Full-Time Employment,0.0,0.0,0.0,0.0,3553.6666,1631.0,3637.9533,165.85,MoneySpot,0.0,7548773,0.0,False,Vehicle Expenses,Orange,0.0,24812.0,21073.67
0062x00000DI4DzAAL,0012x00000ckbhiAAA,Lilli Pilli,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.78,22.6,2523.9687,1.0,0.0,4.0,2.0,1.0,15572.3569,0.0,20.0,0.0,3400.0,3400.0,0.0,0.0,0.0,0.0,17325.61,1499.0,200.0,2050,2654.71,17.0,17.143,Weekly,36.0,14902.36,5000.0,Full-Time Employment,0.0,0.0,0.1978,0.0,14861.8833,453.0,4034.5466,156.16,MoneySpot,0.0,4815078,0.0,False,Furniture or Appliances,Green,129.0,16384.0,14902.36
0062x00000DYPPqAAP,0010K000027526tQAA,South Morang,VIC,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,94.88,1478.8,1.0,0.0,0.0,3.0,1.0,7401.5629,41.0,110.0,705.11,1468.2015,1316.51,1.0,0.34,0.0,0.0,3640.0,400.0,1000.0,2050,5891.03,20.0,20.429,Weekly,34.0,7422.56,5000.0,Full-Time Employment,41.0,0.0,0.8352,12.0,6362.2066,680.0,1888.9933,134.85,QuickCash,0.0,5032150,26.0,False,Home Maintenance & Repairs,Green,0.0,7717.0,7422.56
0062x00000Ds7NOAAZ,0012x00000cmQhIAAU,Broken Hill,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,90.31,463.4952,2.0,0.0,0.0,3.0,2.0,3867.9719,3.0,20.0,0.0,1780.3271,1787.27,0.0,0.0,0.0,0.0,4057.42,400.0,600.0,2050,2638.11,8.0,15.429,Fortnightly,61.0,3867.97,2050.0,Full-Time Employment,3.0,0.0,0.8022,0.0,4154.0966,561.0,561.0,329.77,QuickCash,0.0,5220806,1.0,False,Veterinary Expenses,Green,0.0,4154.0,3867.97
0062x00000FXeKwAAL,0010K00001b11HQQAY,Grose Vale,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,78.21,3712.2953,2.0,0.0,0.0,2.0,2.0,7645.6258,0.0,12.0,0.0,2583.765,2409.44,1.0,0.86,0.0,0.0,3683.33,899.0,300.0,2050,2658.58,8.0,16.286,Fortnightly,30.0,7645.63,2050.0,Full-Time Employment,0.0,0.0,0.0,0.0,5965.4366,796.0,3265.8766,332.33,MoneySpot,0.0,7773164,0.0,False,Vehicle Expenses,Orange,0.0,6988.0,7645.63
