id,StageName,Opportunity_Origin__c,DNB_Scoring_Rate__c,Current_Balance__c,Applicant_Type__c,Opp_number__C,Multiple_Lenders_Hardship__c,income_as_a_of_DP200_income__c,Deposit_spent_on_DOD__c,DP_Monthly_avg_of_SACC_repayments__c,Monthly_ongoing_financial_commitments__c,DP_Primary_income_frequency__c,DP_Primary_income_last_pay_date__c,DP_enders_with_uncleared_dishonours_233__c,Primary_regular_benefit_frequency__c,Last_pay_date_for_largest_inc_src_302__c,Largest_income_source_day_of_week__c,Next_pay_date_for_largest_income_source__c,Frequency_for_largest_income_source__c,Primary_regular_benefit_last_pay_date__c,loan_dishonours__c,Primary_regular_benefit_monthly_amount__c,Courts_and_Fines_transactions__c,Total_monthly_income_ongoin_Reg_231__c,DP_Total_Monthly_Benefit_Income__c,DP_Dishonours_Across_Primary_Acct_244__c,DP_No_Direct_Debits_On_Primary_Acct_355__c,DP_Budget_Management_Services__c,Hardship_Indicator_Gambling__c,DP_Monthly_rent_amount_236__c,Amount_of_SACC_commitments_due__c,Largest_income_Src_Avg_freq__c,Largest_income_Src_last_payment_amt__c,Deposits_since_last_SACC_dishonour__c,SACC_commitments_due_next_month__c,Total_monthly_credits__c,agency_collection_providers__c,Collection_agency_transactions__c,Average_monthly_amount_of_Courts_and_Fin__c,Courts_and_Fines_providers__c,income_DP200_spend_on_high_risk_merch__c,most_recent_loan_has_no_repayments__c,Deposits_since_last_dishonour__c,Income_source_is_other_income_549__c,Bank_Report_Gov_Benefit__c,Income_source_is_a_government_benefit__c,Summary_Income__c,Summary_Expenses__c,Rent_Mortgage__c,Summary_Total__c,Loan_Amount__c,Total_Repayment_Amount__c,Salary_Gov_Allowances_all_types_2117__c,Dishonours_For_Last_30_Days_DP907__c,DP_Days_in_Overdrawn_For_Period__c,Dishonours_203__c
0062x000009TxwPAAS,Closed Lost,QuickCash,,,New Client-New Loan,2167791,4.79,0,89.89,24,22.1266,4,31-08-2021,0,0,31-08-2021,2,,4,,0,0,0,1797.1533,0,0,0,0,0.06,0,160,96.276,200,56,16.74,1852,0,0,0,0,0.05,0,56,1,0,,2634.67,400,300,1934.67,500,640,3896.7366,8,0.3956,16
0062x000009Ty3aAAC,Closed Lost,Financier-2,,,Existing Client-Granted Loan Before,2167831,24.62,96.65,79.59,437,485.4684,4,21-08-2021,0,4,01-09-2021,3,,4,01-09-2021,1,2270.6,0,3645.9266,3613,1,21,0,0,0,189.1364,756.8666,773.9,2,5.06,3738,1,7,0,0,0,0,2,0,1,,3250,400,500,2350,500,640,2702.1933,0,0.1978,0
0062x000009Ty2SAAS,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,2167826,0,58.11,95.16,0,0,1,28-08-2021,0,4,25-08-2021,3,,4,25-08-2021,0,984.4,0,1585.7333,1088,0,0,0,0,0,960,590.64,634.8,11,99.36,1872,0,0,0,0,0,1,11,0,1,,216.67,400,2000,-2183.33,500,640,3122.2266,0,0.011,0
0062x000009Ty8VAAS,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,2167849,0,53.67,79.55,471,0,0,,6,0,,0,,0,,6,0,0,3.3333,1213,6,7,0,0,0,273.75,0,0,0,12.11,2260,0,0,0,0,0,0,0,0,0,,2.17,400,150,-547.83,500,640,1444.2266,0,0.8462,0
0062x000009TyCrAAK,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,2167866,0,100,99.85,0,0,0,,0,2,20-08-2021,4,03-09-2021,2,20-08-2021,0,966.5595,0,966.5595,890,0,0,0,0,0,0,444.8833,224.8,0,0,890,0,0,0,0,0,0,0,0,1,,0,0,50,-50,500,640,3695.28,0,0.2418,1
0062x000009TyC8AAK,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,2167862,0,55.85,86.43,0,0,2,05-08-2021,0,4,10-08-2021,2,,4,10-08-2021,0,2888.22,0,6363.6915,6543,0,0,0,74.44,0,192,1444.11,1111.88,5,3.18,11715,0,0,0,0,18.35,1,5,0,1,,4983.33,400,1000,3583.33,500,640,2246.36,0,0,0
0062x000009TyNMAA0,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,2167910,0,100,88.75,2,0,0,,0,0,,0,,0,,0,0,0,0,545,0,0,0,0,0,0,0,0,0,0,545,0,0,0,0,0,0,0,0,0,,0,2000,50,-2050,500,640,2295.2433,3,0.2198,7
0062x00000714ZuAAI,Bad Debt Written Off,Financier-2,,0,Existing Client-Granted Loan Before,1646661,29.83,42.86,88.13,1303,1036.5135,3,09-03-2021,0,4,09-03-2021,2,,3,03-03-2021,3,2568.3,0,9135.1565,4265,7,30,0,2.42,0,732.8813,4500.6833,4500.68,2,7.37,9949,1,6,0,0,1.1,0,2,0,0,,4634.5,400,680,3554.5,500,640,972.1133,12,0.1648,20
0062x000009Tya0AAC,Closed Lost,Financier-2,,,Existing Client-Granted Loan Before,2167946,65.86,77.04,64.12,883,587.88,0,,0,2,05-08-2021,4,19-08-2021,2,05-08-2021,0,1593.2006,0,2950.7972,3108,0,51,0,0,0,304.1667,733.31,750.27,0,7.54,4034,0,0,0,0,0,0,0,0,1,,3033.33,400,480,2153.33,500,640,4819.0866,0,0.7912,1
0062x000009TyRmAAK,Closed Lost,QuickCash,,,New Client-New Loan,2167911,14.61,69.96,76.01,0,83.6458,0,,0,4,12-08-2021,4,,4,12-08-2021,0,935.0266,0,935.0266,1526,0,0,0,2.89,0,0,561.016,653.37,1,0,2181,1,3,0,0,1.24,0,1,0,1,,0,899,0,-899,500,640,3335.77,4,0,26
0062x000009TyoMAAS,Closed Lost,QuickCash,,,New Client-New Loan,2168009,19.87,19.09,83.33,315,195.5335,4,30-08-2021,2,4,30-08-2021,1,,4,24-08-2021,3,596.1033,0,3785.1903,699,3,8,0,3.6,0,195.5357,237.5,300,1,5.34,3660,0,0,0,0,1.56,0,1,1,0,,1386.67,400,1,985.67,500,640,1153.47,0,0.7033,0
0062x000009TyaoAAC,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,2167950,2.25,94.14,81.02,0,0,1,14-08-2021,0,2,03-08-2021,2,17-08-2021,2,03-08-2021,0,1746.1752,0,2878.3076,3782,0,0,0,3.67,0,0,803.72,692.6,9,0,4017,0,0,0,0,1.59,0,9,0,1,,276,899,360,-983,500,640,0,0,0,0
0062x000009TyoHAAS,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,2168007,27.51,6.31,85.56,703,876.3892,1,17-08-2021,0,0,17-08-2021,2,24-08-2021,1,,0,0,7,3580.398,300,5,50,0,6.9,0,801.355,790.229,973.9,11,13.51,4747,1,14,58,2,4.99,0,0,0,0,,4419.82,899,375,3145.82,500,640,2640.8,2,0.0549,10
0062x000009TyaZAAS,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,2167948,1572.31,98.88,99.53,239,94.66,4,31-08-2021,0,0,31-08-2021,2,,4,,0,0,2,25.8233,2314,0,10,0,108.43,0,326.4,19.3675,25,4,21.37,2340,0,0,103,1,1.2,0,4,1,0,,514.55,899,500,-884.45,500,640,1059.2366,1,0.967,3
0062x000009TylIAAS,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,2167996,6.83,86.84,98.37,39,63.1784,0,,2,4,17-08-2021,2,,4,17-08-2021,2,567.8866,0,1018.1666,1234,0,0,0,6.69,0,63.1798,243.38,113.96,0,4.45,1421,0,0,0,0,2.67,0,0,0,1,,0,2000,0,-2000,500,640,9047.7,0,0.011,4
0062x00000397YjAAI,Loan Paid,Financier-2,,0,Existing Client-Granted Loan Before,917766,82.42,0,89.84,2974,1140.0033,4,13-05-2020,0,0,13-05-2020,3,,4,,0,0,12,3983.1899,0,0,11,0,1395.63,0,3488,1620.6528,1426.12,7,14.47,32565,0,0,80,1,100,0,7,1,0,,4519.67,400,0,4119.67,500,640,9663.69,0,0.0659,0
0062x0000048b8XAAQ,Loan Paid,Financier-2,,0,Existing Client-Granted Loan Before,959538,19.65,69.53,82.85,293,345.8332,4,08-06-2020,0,2,09-06-2020,2,23-06-2020,2,09-06-2020,0,1701.7455,0,2278.412,2517,0,10,0,0,0,304.1666,783.27,979.2,12,8.4,3620,1,13,0,0,0,0,12,0,1,,1560,400,440,720,500,640,1217.93,0,0.7692,0
0062x000004An5NAAS,Loan Paid,Financier-2,,0,Existing Client-Granted Loan Before,990847,20.74,0.8,81.95,1111,680.7463,1,01-07-2020,5,0,01-07-2020,3,08-07-2020,1,,7,0,0,5599.3585,66,7,34,0,28.19,0,687.8246,1232.62,1232.62,2,13.72,8192,0,0,0,0,18.43,0,2,0,0,,5338.67,1499,0,3839.67,500,640,1877.2533,1,0.033,4
0062x000006DAQ3AAO,Loan Paid,Financier-2,,0,Existing Client-Granted Loan Before,1172722,68.53,0,88.34,597,1687.7466,2,30-09-2020,2,0,30-09-2020,3,14-10-2020,2,,18,0,0,7426.2771,0,31,37,0,0,0,0,2065.0571,3088.72,3,0.86,12336,0,0,0,0,0,0,1,0,0,,5659.33,599,2200,2860.33,500,640,1228.9366,0,0.022,5
0062x000006UengAAC,Loan Paid,Financier-2,,0,Existing Client-Granted Loan Before,1256422,5.4,0,26.95,131,100.6433,2,08-10-2020,0,0,08-10-2020,4,22-10-2020,2,,0,0,0,4291.1437,0,1,7,0,0.26,0,0,1975.102,1681.38,5,3.17,4491,0,0,0,0,0.24,0,0,0,0,,3791.67,400,0,3391.67,500,640,3396.66,0,0,0
0062x000006UiqJAAS,Loan Paid,QuickCash,,0,Existing Client-No Loan Granted Ever,1259073,32.65,39.46,56.46,680,530.8315,2,06-10-2020,0,2,06-10-2020,2,20-10-2020,2,07-10-2020,0,2734.7077,0,9922.779,4474,0,43,0,0,0,330,1984.1,1999.75,5,2.91,11338,1,6,0,0,0,0,5,0,0,,2816.67,400,380,2036.67,500,640,3628.8866,1,0,1
0062x000006VsmeAAC,Loan Paid,Financier-2,,0,Existing Client-Granted Loan Before,1292959,29.51,0,62,1302,1283.9183,1,11-11-2020,0,0,11-11-2020,3,18-11-2020,1,,0,0,0,6171.4704,0,1,53,0,0,0,722.8446,1046.3115,942.25,13,9.21,7851,0,0,0,0,0,0,6,0,0,,6066.67,400,150,5516.67,500,640,5352.6166,5,0.0659,9
0062x000006WUCCAA4,Loan Paid,Financier-2,,0,Existing Client-Granted Loan Before,1317006,27.35,0,78.94,822,1128.1174,2,05-11-2020,0,0,05-11-2020,4,19-11-2020,2,,0,0,0,4051.3724,0,0,32,0,0.39,0,832,1753.8933,1772.76,6,45.39,3947,0,0,0,0,0.38,1,6,0,0,,0,400,400,-800,500,640,0,0,0.978,8
0062x000006XS5hAAG,Loan Paid,Financier-2,,0,Existing Client-Granted Loan Before,1354982,46.56,33.72,68.5,909,761.2165,2,01-12-2020,0,4,01-12-2020,2,15-12-2020,2,01-12-2020,0,1495.0633,0,4133.5275,1634,0,20,0,53.87,0,369.3429,898.7642,778.5,7,15.12,4845,0,0,0,0,21.71,0,7,0,0,,1950,1499,0,451,500,640,1299.1233,1,0.5275,5
0062x000006XYGIAA4,Loan Paid,Financier-2,,0,Existing Client-Granted Loan Before,1359128,29,52.86,57.96,272,959.0489,2,02-12-2020,0,4,02-12-2020,3,16-12-2020,2,24-11-2020,0,2422.03,0,8339.4859,4748,0,18,0,0.82,0,208.56,1575.6114,1518.36,7,7.48,8982,0,0,0,0,0.31,0,7,0,0,,30333.33,599,445,29289.33,500,640,6246.5366,0,0.6154,4
0062x0000070Y8cAAE,Loan Paid,Financier-2,,0,Existing Client-Granted Loan Before,1626189,64.98,37.84,70.99,1409,845.8691,2,03-03-2021,0,4,03-03-2021,3,17-03-2021,2,02-03-2021,0,2585.5066,0,6937.4243,3351,1,56,0,0.27,0,510.381,1701.3228,1579.89,7,4.32,8854,0,0,0,0,0.11,0,1,0,0,,3575,400,200,2975,500,640,0,0,0.9011,0
0062x0000070aNhAAI,Loan Paid,QuickCash,,0,Existing Client-Granted Loan Before,1627875,27.61,0,91.83,525,268.6004,4,23-02-2021,3,0,23-02-2021,2,,4,,6,0,0,5276.0833,0,6,20,0,0.51,0,0,1978.5312,624.75,5,0,5276,0,0,0,0,0.51,0,3,0,0,,3791.67,899,850,2042.67,500,640,3726.59,0,0.044,1
0062x0000070c0aAAA,Loan Paid,Financier-2,,0,Existing Client-Granted Loan Before,1628916,29.96,65.18,59.52,189,189.3333,4,04-03-2021,0,1,04-03-2021,4,11-03-2021,1,04-03-2021,0,2270.5666,0,2367.2332,2271,0,19,0,0,0,0,486.55,841.2,6,5.51,3484,0,0,0,0,0,0,6,0,1,,2038.83,400,150,1488.83,500,640,4224.1066,0,0.011,0
0062x0000070fNjAAI,Loan Paid,QuickCash,,0,Existing Client-Granted Loan Before,1631281,50.3,32.24,63.49,0,5.99,2,23-02-2021,0,2,23-02-2021,3,09-03-2021,2,01-03-2021,1,1596.4339,0,4608.3134,1715,1,0,0,8.95,0,128,1064.7266,1225.41,6,0,5319,0,0,0,0,3.89,0,6,1,0,,1600,400,580,620,500,640,3752.3366,0,0.011,0
0062x0000070gWmAAI,Loan Paid,Financier-2,LARGELY COMPLIANT,0,Existing Client-Granted Loan Before,1632143,60.86,0.28,74.73,2292,1267.2383,2,04-03-2021,0,0,04-03-2021,4,18-03-2021,2,,1,0,5,6289.9202,20,1,52,0,0.57,0,2463.0053,2097.2785,1933.37,6,36.91,7113,0,0,83,1,0.37,0,6,0,0,,4333.33,400,1520,2413.33,500,640,4734.9433,0,0,3
0062x0000070k5qAAA,Loan Paid,QuickCash,,0,New Client-New Loan,1634345,121.58,0,36.63,832,3390.7945,2,23-02-2021,0,0,23-02-2021,2,09-03-2021,2,,6,0,0,8752.5707,0,4,95,0,0.48,0,823.4445,1902.7266,1902.72,4,28.86,8703,0,0,0,0,0.23,0,2,0,0,,4121,400,1307,2414,500,640,5873.3333,7,0.8242,18
0062x0000070kFqAAI,Loan Paid,QuickCash,,0,Existing Client-No Loan Granted Ever,1634476,2.21,0,55.58,90,97.7652,2,09-02-2021,0,0,09-02-2021,2,23-02-2021,2,,0,0,0,5517.4981,0,2,21,0,0,0,97.7679,2106.72,1823.87,5,1.43,6848,0,0,0,0,0,0,0,0,0,,3614,2000,800,814,500,640,4645.6233,1,0.011,1
0062x0000070kSaAAI,Loan Paid,MoneySpot,,0,Existing Client-No Loan Granted Ever,1634640,40.78,20.93,38.23,503,908.5826,2,19-02-2021,0,2,19-02-2021,3,05-03-2021,2,18-02-2021,0,807.964,0,4979.8095,1074,1,35,0,0,0,270.0877,1319.7683,257,6,5.27,5129,0,0,0,0,0,0,0,0,0,,3033.33,899,1320,814.33,500,640,41060.5933,12,0.0879,15
0062x0000070mFEAAY,Loan Paid,QuickCash,,0,Existing Client-No Loan Granted Ever,1635922,33.56,0,47.62,0,266.6666,4,24-02-2021,0,0,24-02-2021,3,,4,,0,0,0,1527.5499,0,0,8,0,0,0,0,1024.4125,1415.67,4,0,1925,0,0,0,0,0,0,4,0,0,,0,2000,350,-2350,500,640,1504.4833,0,0,0
0062x0000070v9UAAQ,Loan Paid,QuickCash,,0,Existing Client-Granted Loan Before,1641030,15.13,37.44,93.24,564,660.3001,2,26-02-2021,1,2,26-02-2021,5,12-03-2021,2,08-03-2021,2,1215.0372,0,5804.815,2114,2,8,0,0,0,373.5167,1715.3783,1607.75,0,6.62,5645,0,0,0,0,0,0,0,0,0,,2600,899,1260,441,500,640,2400.0933,0,0.4396,1
0062x00000713MZAAY,Loan Paid,Financier-2,,0,Existing Client-Granted Loan Before,1645878,51,27.72,67.07,1201,1593.6205,1,09-03-2021,0,2,09-03-2021,2,16-03-2021,1,05-03-2021,0,717.6082,0,5194.4011,1496,0,30,0,3.01,0,856.6458,750.1861,710.27,13,15.88,5395,1,1,0,0,1.82,0,13,0,0,,0,599,0,-599,500,640,4055.78,1,0,2
0062x00000713SSAAY,Loan Paid,Financier-2,,0,Existing Client-Granted Loan Before,1645952,75.98,27.59,70.38,984,986.9692,1,09-03-2021,2,2,09-03-2021,2,16-03-2021,1,09-03-2021,8,1100.7457,12,4048.8202,1182,17,103,0,0,0,433.1159,678.4615,590,5,14.66,4283,0,0,80,1,0,0,1,1,0,,3531.67,599,250,2682.67,500,640,2803.32,0,0,0
0062x00000715KDAAY,Loan Paid,Financier-2,,0,Existing Client-Granted Loan Before,1647135,123.71,94.93,78.78,686,1997.169,4,08-03-2021,0,4,08-03-2021,1,,4,08-03-2021,0,1808.3033,0,4257.5394,4609,0,54,0,0,0,278.8194,602.7677,642.2,8,11.18,4855,0,0,0,0,0,0,8,0,1,,3466.67,400,1460,1606.67,500,640,0,0,0.011,0
0062x000002c43fAAA,Loan Paid,Financier-2,,0,Existing Client-Granted Loan Before,873731,27.25,40.47,41.09,479,289.6052,1,07-04-2020,0,4,07-04-2020,2,14-04-2020,1,09-04-2020,0,1610.9266,0,4872.1877,2769,0,12,0,136.66,0,43.4524,714.25,1000,8,11.71,6841,0,0,0,0,38.05,0,8,,0,,3185,899,740,1546,500,640,3043.2933,1,0.033,2
0062x0000047lZEAAY,Loan Paid,Financier-2,,0,Existing Client-Granted Loan Before,952068,0,0,49.09,3251,402.45,0,,0,0,,0,,0,,0,0,0,0,0,0,75,0,0,0,584.0122,0,0,0,8.72,7768,0,0,0,0,0.45,0,0,0,0,,4108,599,740,2769,500,640,5022.8633,0,0,0
0062x000006DxkVAAS,Loan Paid,Financier-2,,0,Existing Client-Granted Loan Before,1193622,5.88,0,32.49,107,231.7445,2,07-10-2020,0,0,07-10-2020,3,21-10-2020,2,,0,0,5,1814.1351,0,0,7,0,0.72,0,0,835,919.61,7,0,2078,0,0,81,1,0.63,0,7,0,0,,0,400,0,-400,500,640,3134.3333,2,0.0659,2
0062x000006VtfBAAS,Loan Paid,Financier-2,,0,Existing Client-Granted Loan Before,1293388,55.97,0,82.27,977,1449.2433,2,28-10-2020,0,0,28-10-2020,3,11-11-2020,2,,0,0,0,5594.0775,0,0,40,0,72.82,0,740.7229,1629.4933,1699.85,6,28.84,5975,0,0,0,0,43.15,0,6,0,0,,3033.33,400,0,2633.33,500,640,0,0,0,0
0062x000006WDTZAA4,Loan Paid,Financier-2,,0,Existing Client-Granted Loan Before,1305804,19.92,0,45.85,777,776.92,3,13-11-2020,0,0,13-11-2020,5,,3,,0,0,0,5825.9833,0,0,10,0,0.11,0,463.2661,4706.9833,4764.98,3,6.02,7700,0,0,0,0,0.06,0,3,0,0,,4530,899,380,3251,500,640,4336.5966,0,0.1209,2
0062x000006WWqSAAW,Loan Paid,Financier-2,,0,Existing Client-Granted Loan Before,1318805,24.1,6.89,55.9,612,693.4785,2,06-11-2020,0,2,06-11-2020,5,20-11-2020,2,13-11-2020,0,286.5675,0,3902.5882,311,1,71,0,0.87,0,369.1607,1638.125,1627.08,6,10.64,4512,0,0,0,0,0.69,0,6,0,0,,0,899,200,-1099,500,640,2140.0933,6,0.3516,8
0062x0000070SmUAAU,Loan Paid,Financier-2,,0,Existing Client-Granted Loan Before,1622783,41.51,0,25.77,1000,1129.2768,2,02-03-2021,0,0,02-03-2021,2,16-03-2021,2,,0,0,0,3498.3391,0,0,19,0,0,0,1528.6481,1543.5242,1405.2,7,47.12,4072,1,4,0,0,0,0,7,0,0,,1600,899,265,436,500,640,1794.78,1,0.6044,2
0062x0000070icPAAQ,Loan Paid,Financier-2,,0,Existing Client-Granted Loan Before,1633313,54.36,0.34,71.08,4048,3386.191,2,24-02-2021,1,0,24-02-2021,3,10-03-2021,2,,5,0,0,7899.1619,25,5,57,0,0.17,0,4775.7629,3604.3266,3260.64,2,88.5,7302,0,0,0,0,0.18,2,2,0,0,,5093.83,899,245,3949.83,500,640,5303.5766,0,0.0769,1
0062x00000716OgAAI,Loan Paid,Financier-2,,0,Existing Client-Granted Loan Before,1647626,37.91,0,93.92,596,790.0838,1,10-03-2021,3,0,10-03-2021,3,17-03-2021,1,,6,0,0,6766.3265,0,7,33,0,0,0,104.2937,841.3607,758.42,9,1.49,7013,0,0,0,0,0,0,2,0,0,,2799.33,400,0,2399.33,500,640,7148,0,0.022,0
0062x000007473tAAA,Loan Paid,Financier-2,,0,Existing Client-Granted Loan Before,1471265,44.56,0,85.18,388,370.7791,4,17-12-2020,0,0,17-12-2020,4,,4,,2,0,0,4526.2532,0,2,42,0,0,0,0,1160.4285,990.75,2,8.45,4924,0,0,0,0,0,0,1,0,0,,6716.67,400,150,6166.67,500,640,0,0,0.0549,0
0062x0000074GnuAAE,Loan Paid,Financier-2,,0,Existing Client-Granted Loan Before,1477437,54.56,100,95.29,615,608.6966,0,,1,2,05-01-2021,2,19-01-2021,2,05-01-2021,1,2305.7992,0,3405.0233,3601,1,14,0,0,0,0,1061.3,1061.3,2,0,3601,0,0,0,0,0,0,2,0,1,,0,400,620,-1020,500,640,6422.62,0,0,0
0062x0000074YWtAAM,Loan Paid,Financier-2,,0,Existing Client-Granted Loan Before,1488397,0,1.36,82.27,1554,1551.8297,0,,3,0,,0,,0,,3,0,0,4782.7266,96,8,3,0,0,0,1663.0812,0,0,0,26.62,7029,1,4,0,0,19.01,0,0,0,0,,0,1500,0,-1500,500,640,0,0,0,0
0062x0000074uugAAA,Loan Paid,Financier-2,,0,Existing Client-Granted Loan Before,1501267,23.07,0,46.54,666,531.4736,2,05-01-2021,0,0,05-01-2021,2,19-01-2021,2,,0,0,0,2886.7576,0,0,32,0,0,0,152.0833,1328.7,1301.31,6,10.4,2657,0,0,0,0,0,0,6,0,0,,2990,400,640,1950,500,640,453.7633,5,0.0549,11
0062x000007Z4UdAAK,Loan Paid,Financier-2,,0,Existing Client-Granted Loan Before,1531988,17.93,20.23,89.97,611,463.5043,4,28-01-2021,0,2,28-01-2021,4,,4,22-01-2021,1,1526.989,0,5692.9055,1406,3,23,0,21.38,0,0,929.7954,1044.83,1,0,6948,0,0,0,0,10.49,0,1,0,0,,2166.67,400,0,1766.67,500,640,1242.31,1,0.7912,1
0062x000007Z7T9AAK,Loan Paid,Financier-2,,0,Existing Client-Granted Loan Before,1534160,42.79,0,22.53,1230,953.4433,3,14-01-2021,0,0,14-01-2021,4,,3,,0,0,0,5509.0232,0,0,8,0,0.26,0,1825.0054,5460.8366,5519.39,3,66.13,5669,0,0,0,0,0.25,3,3,0,0,,4779,599,1900,2280,500,640,3001.3033,0,0.2527,0
0062x000007a0E6AAI,Loan Paid,Financier-2,,0,Existing Client-Granted Loan Before,1569248,50.95,85.47,60.46,1230,1820.9485,4,10-02-2021,0,2,11-02-2021,4,25-02-2021,2,11-02-2021,0,4983.3297,2,5041.2229,5879,2,25,0,7.3,0,791.2027,2293.6971,2293.79,37,11.5,6878,0,0,33,1,5.29,0,11,0,1,,0,1499,400,-1899,500,640,4089.64,2,0.011,2
0062x000007aUq7AAE,Loan Paid,Financier-2,,0,Existing Client-Granted Loan Before,1587659,34.93,21.87,42.06,628,922.5283,2,16-02-2021,0,4,16-02-2021,3,02-03-2021,2,16-02-2021,2,1562.1266,1,5725.2247,1894,2,24,0,22.71,0,132,1704.6814,1390.68,4,1.52,8660,0,0,33,1,9.71,0,4,0,0,,3206.67,899,640,1667.67,500,640,5510.56,0,0.989,0
0062x000007b0QUAAY,Loan Paid,Financier-2,,0,Existing Client-Granted Loan Before,1605821,29.73,0,62.68,937,1204.0375,2,23-02-2021,0,0,23-02-2021,2,09-03-2021,2,,3,0,0,4503.0657,0,2,14,0,7.75,0,698.3551,1918.7571,1943.15,1,12.22,5402,0,0,0,0,5.98,0,1,0,0,,3817.17,400,780,2637.17,500,640,5082.1666,4,0,4
0062x0000086ISfAAM,Loan Paid,MoneySpot,,0,Existing Client-Granted Loan Before,1650065,42.01,31.84,94.04,980,625.3301,4,09-03-2021,2,4,09-03-2021,2,,4,26-02-2021,5,1187.4666,0,3679.3727,1187,7,35,0,0,0,201.2992,700.09,934,1,5.4,3727,0,0,0,0,0,0,1,0,0,,2470,400,160,1910,500,640,5639.8133,0,0.0549,0
0062x0000086P15AAE,Loan Paid,MoneySpot,,0,Existing Client-No Loan Granted Ever,1653751,11.41,12.25,29.99,147,435.286,2,02-03-2021,0,4,02-03-2021,2,16-03-2021,2,12-03-2021,2,393.4533,0,5257.4343,593,2,40,0,0,0,446.1111,1905.692,1840.71,1,9.22,4839,2,20,0,0,0,0,1,0,0,,0,1499,1160,-2659,500,640,3567.4833,0,0,0
0062x0000086RdyAAE,Loan Paid,Financier-2,,0,Existing Client-Granted Loan Before,1654720,26.76,0,82.62,1562,1454.9066,4,12-02-2021,6,0,12-02-2021,5,,4,,6,0,0,13404.7332,0,8,31,0,0,0,1107.287,8928.4,10510.77,0,6.52,16975,0,0,0,0,0,0,0,0,0,,10000.07,1499,1170,7331.07,500,640,7541.9866,0,0,0
0062x0000086hYwAAI,Loan Paid,QuickCash,LARGELY COMPLIANT,0,New Client-New Loan,1661317,4.01,0,54.69,0,100,1,11-03-2021,1,0,11-03-2021,4,18-03-2021,1,,1,0,0,4401.1899,0,1,4,0,85.04,0,160,802.7046,1040.97,13,6.55,4730,0,0,0,0,62.71,1,3,0,0,,0,0,400,-400,500,640,1922.65,0,0.0659,0
0062x0000086jCfAAI,Loan Paid,Financier-2,LARGELY COMPLIANT,0,Existing Client-Granted Loan Before,1662184,20.45,7.21,86.86,292,1743.3013,2,03-03-2021,0,2,03-03-2021,3,17-03-2021,2,03-03-2021,0,543.9017,0,10860.2671,748,0,12,0,3.37,0,317.2024,2659.8333,2863,6,3.06,10367,1,7,0,0,1.88,0,6,0,0,,1711.67,400,1320,-8.33,500,640,3832.6333,2,0,2
0062x000006VOXDAA4,Loan Paid,Financier-2,,0,Existing Client-Granted Loan Before,1276233,33.18,0,76.96,1695,1695.4143,1,04-11-2020,3,0,04-11-2020,3,11-11-2020,1,,13,0,0,6893.1101,0,13,66,0,21.93,0,1908.6226,1586.36,1872.4,2,21.78,8233,0,0,0,0,18.37,0,2,0,0,,5611.67,899,1300,3412.67,500,640,3565.61,0,0.022,0
0062x000006VvbvAAC,Loan Paid,Financier-2,,0,Existing Client-Granted Loan Before,1294839,21.06,0,63.39,684,491.8434,2,11-11-2020,0,0,11-11-2020,3,25-11-2020,2,,0,0,0,4576.4429,0,0,17,0,0,0,322.4167,1494.8885,2361.58,7,4.98,6475,0,0,0,0,0,0,7,0,0,,3063.67,599,500,1964.67,500,640,3167.1533,0,0,0
0062x000006W2h6AAC,Loan Paid,QuickCash,,0,Existing Client-No Loan Granted Ever,1299695,26.35,0,83.38,88,553.4833,2,03-11-2020,0,0,03-11-2020,2,17-11-2020,2,,0,0,0,2525.1401,0,0,0,0,1.84,0,267.6667,1052.976,956.9,5,9.44,2836,0,0,0,0,1.48,0,5,0,0,,0,400,400,-800,500,640,3503.6133,0,0.033,0
0062x000006WA3DAAW,Loan Paid,Financier-2,,0,Existing Client-Granted Loan Before,1303845,47.76,34.46,29.13,320,278.0935,4,11-11-2020,1,4,15-11-2020,7,,4,15-11-2020,1,2327.66,0,3938.3766,2328,1,12,0,0.64,0,0,872.8725,576.97,1,0,6755,1,1,0,0,0.22,0,1,0,1,,1451.67,599,300,552.67,500,640,5665.2833,0,0,1
0062x000006XO55AAG,Loan Paid,Financier-2,LARGELY COMPLIANT,0,Existing Client-No Loan Granted Ever,1352548,39.24,0,56.83,872,1251.4266,3,13-11-2020,0,0,13-11-2020,5,,3,,0,0,0,8181.3885,0,0,5,0,0,0,1052.4882,3871.5033,3794.33,3,8.68,12124,0,0,0,0,0,0,3,0,0,,0,400,1840,-2240,500,640,1662.49,7,0.3956,20
